Queue ID,Project Name,Interconnecting Entity,County,State,Interconnection Location,Transmission Owner,Generation Type,Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Queue Date,Status,Proposed Completion Date,Withdrawn Date,Withdrawal Comment,Actual Completion Date,Updated,Unit,Op Date,Sync Date,Serv,I39,Dev,Zone,System Impact Study Completed,Feasiblity Study Status,System Impact Study Status,Optional Interconnection Study Status,Facilities Study Status,Interconnection Agreement Status,Project Status
1311,RNS - move load to new substation,,Plymouth,MA,Wareham Street to new South Middleborough Substation,ISO-NE,,20.0,85.32,50.6,9/23/2022,Active,7/1/2026,,,,10/1/2024,,7/1/2026,7/1/2026,,Y,PD,SEMA,Y,,,,,,
1310,Battery Storage,,Berkshire,MA,115 kV Transmission line (1211 - Present between Doreen and Oswald substation),,BAT,118.75,118.75,118.75,9/23/2022,Withdrawn,9/30/2025,12/8/2023,,,12/11/2023,OT,10/31/2025,9/30/2025,CNR,N,PD,WMA,N,Document Posted,Not Started,,,,Under Study
1309,non-controllable objective ETU to enable 1200 MW injection near Millstone substation,,New London,CT,,,,1200.0,,,9/23/2022,Withdrawn,5/1/2029,11/12/2024,,,11/13/2024,,12/30/2029,5/1/2029,,N,PD,CT,N,Document Posted,Not Started,,,,Under Study
1308,Uxbridge Substation – NG Hopedale West Group Study,,Worcester,MA,"NG Feeder 321W6, Uxbridge T2",NGRID,BAT,6.994,6.994,6.994,9/9/2022,Withdrawn,11/15/2025,6/13/2025,,,6/16/2025,OT,12/31/2025,11/15/2025,,N,PD,SEMA,Y,,,,,,
1307,Whitins Pond Substation – NG Hopedale West Group Study,,Worcester,MA,"NG Feeder 320W5, Whitins Pond T1",NGRID,BAT,4.948,4.948,4.948,9/9/2022,Withdrawn,11/15/2025,6/13/2025,,,6/16/2025,OT,12/31/2025,11/15/2025,,N,PD,SEMA,Y,,,,,,
1306,Whitins Pond Substation – NG Hopedale West Group Study,,Worcester,MA,"NG Feeder 320W4, Whitins Pond T2",NGRID,BAT,4.948,4.948,4.948,9/9/2022,Withdrawn,11/15/2025,6/13/2025,,,6/16/2025,OT,12/31/2025,11/15/2025,,N,PD,SEMA,Y,,,,,,
1305,Depot Street Substation – NG Hopedale West Group Study,,Worcester,MA,"NG Feeder 335W1 (7U), Depot Street T1 and T2",NGRID,SUN BAT,1.5,1.5,1.5,9/9/2022,Withdrawn,11/15/2025,6/13/2025,,,6/16/2025,OT,12/31/2025,11/15/2025,,N,PD,SEMA,Y,,,,,,
1304,Uxbridge Substation – NG Hopedale West Group Study,,Worcester,MA,"NG Feeder 321W6, Uxbridge T2",NGRID,BAT,4.99,4.99,4.99,9/9/2022,Withdrawn,11/15/2025,6/13/2025,,,6/16/2025,OT,12/31/2025,11/15/2025,,N,PD,SEMA,Y,,,,,,
1303,Battery Storage,,Franklin,MA,"Eversource 21B8, 13.8 kV",,BAT,11.9,11.9,11.9,9/22/2022,Withdrawn,2/26/2027,5/25/2023,,,5/25/2023,OT,5/28/2027,2/26/2027,CNR,N,PD,WMA,N,,,,,,
1302,Battery Storage,,Franklin,MA,"Eversource 21C1, Montague Substation,13.8 kV",,BAT,9.11,8.5,8.5,9/22/2022,Withdrawn,2/26/2027,3/24/2023,,,3/24/2023,OT,5/28/2027,2/26/2027,CNR,N,PD,WMA,N,Not Started,,,,,Under Study
1301,Battery Storage,,Worcester,MA,"National Grid Feeder 01-21W1, Leicester Substation, 13.8 kV",,BAT,10.0,10.0,10.0,9/6/2022,Withdrawn,3/15/2025,12/9/2022,,,12/9/2022,OT,5/15/2025,3/15/2025,CNR,N,PD,CMA,N,,,,,,
1300,Solar plus Battery Increase (QP1129),,Bristol,MA,The primary connection of the proposed project to Eversource Energy is located at the Wing Lane substation #624 Transformer #1 Line #240. The site is located approximately 0.26 circuit miles from Substation 624 near PSS/E node 111293(Wing Lane 13.2 KV),,SUN BAT,0.04,2.5,2.5,8/19/2022,Withdrawn,8/31/2021,10/4/2022,,,10/4/2022,OT,8/31/2022,8/31/2021,CNR,N,,SEMA,N,,,,,,
1299,Solar Increase (QP1145),,Hancock,ME,Versant 115kV Line 57 (new ring bus located 0.7 miles north of Versant's 115kV substation).,ISO-NE,SUN,54.1,74.8,74.8,8/18/2022,Withdrawn,9/11/2026,5/21/2025,,,5/21/2025,PV,9/25/2026,9/11/2026,CNR,Y,PD,BHE,Y,Document Posted,Document Posted,,,In Progress,
1298,Battery Storage,,Worcester,MA,"Eversource 345 kV Line 3361, approximately 3.2 miles from Sherman Road and 7.6 miles from Blackstone.",,BAT,157.92,157.92,157.92,8/16/2022,Withdrawn,6/15/2027,5/31/2024,,,6/4/2024,OT,6/30/2027,6/15/2027,CNR,N,PD,CMA,N,Document Posted,Not Started,,,,
1297,Offshore Wind,,,MA,National Grid Brayton Point 345 kV Substation,,WND,1200.0,1200.0,1200.0,8/15/2022,Withdrawn,1/31/2029,9/13/2022,,,9/13/2022,WT,5/31/2029,1/31/2029,CNR,N,PD,SEMA,N,,,,,,
1296,Battery Storage,,Hartford,CT,Eversource Energy Corporation 115 kV line 1756,,BAT,125.0,125.0,125.0,8/10/2022,Withdrawn,3/15/2027,12/10/2024,,,12/10/2024,OT,4/1/2027,3/15/2027,CNR,N,PD,CT,Y,Document Posted,Document Posted,,,Not Started,
1295,Solar plus Battery,,Aroostook,ME,Orrington-Albion Rd 345kV line (3023) near the town of Pittsfield (approximately 19 miles from Albion Rd Substation),,SUN BAT,205.0,205.0,205.0,8/9/2022,Withdrawn,9/3/2025,8/13/2024,,,8/13/2024,OT,11/28/2025,9/3/2025,CNR,N,PD,ME,N,,,,,,
1294,Solar,,Washington,ME,Ring Bus constructed for QP760 on Versant 115kV Line 52,,SUN,75.32,75.32,75.32,7/27/2022,Withdrawn,7/21/2026,6/6/2023,,,6/6/2023,PV,8/4/2026,7/21/2026,CNR,N,PD,BHE,N,In Progress,,,,,Under Study
1293,GRID RNS,,Middlesex,MA,NGRID 115 kV T146 line,ISO-NE,,12.0,183.7,183.7,7/13/2022,Active,8/1/2025,,,,11/21/2023,,8/1/2025,8/1/2025,,Y,PD,BOST,Y,,,,,,
1292,Battery Storage,,Worcester,MA,National Grid 115 kV E-157W line three-breaker ring bus location: 0.32 miles north of Millbury 2 station along transmission line; 2.62 miles south of Wyman station along transmission line (the length of the Millbury 2 - Wyman Gordon line is 2.94 miles). Three-breaker ring bus will be located <0.01 miles east of POI.,,BAT,95.0,95.0,95.0,7/12/2022,Withdrawn,8/30/2023,5/1/2023,,,5/1/2023,OT,9/30/2023,8/30/2023,CNR,N,PD,CMA,N,In Progress,,,,,Under Study
1291,Turners Falls CNR,,Franklin,MA,The POI is at 13.8 kV where the conductors from WMECO's pole 70/460H1 attach to the Interconnection Customer's building on the other side of the canal.,,WAT,0.0,0.937,0.937,6/9/2022,Completed,11/15/2022,,,,12/6/2022,HD,11/15/2022,11/15/2022,CNR,N,,WMA,N,,,,,Executed,
1290,Group @ Wing Lane 624 - EMA ASO,,Bristol,MA,Eversource Wing Lane 624,,SUN BAT,14.979,14.979,14.979,6/8/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,SEMA,N,,,,,,
1289,Group @ West Pond 737 - EMA ASO,,Middlesex,MA,Eversource West Pond 737,NU,SUN BAT,6.982,6.982,6.982,6/8/2022,Withdrawn,7/31/2025,6/13/2025,,,6/16/2025,OT,7/31/2025,7/31/2025,,Y,PD,SEMA,Y,,,,,,
1288,Wellfleet 976 - EMA ASO,,Barnstable,MA,Eversource Wellfleet 976,,SUN BAT,4.107,4.107,4.107,6/8/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,SEMA,N,,,,,,
1287,Valley 715 - EMA ASO,,Plymouth,MA,Eversource Valley 715,,SUN BAT,3.7,3.7,3.7,6/8/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,SEMA,N,,,,,,
1286,Tremont 713 - EMA ASO,,Plymouth,MA,Eversource Tremont 713,NU,SUN BAT,4.996,4.996,4.996,6/8/2022,Withdrawn,7/31/2025,6/13/2025,,,6/16/2025,OT,7/31/2025,7/31/2025,,Y,PD,SEMA,Y,,,,,,
1285,Sandwich 916 - EMA ASO,,Barnstable,MA,Eversource Sandwich 916,,SUN BAT,4.6,4.6,4.6,6/8/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,SEMA,N,,,,,,
1284,Group @ Orleans 975 - EMA ASO,,Barnstable,MA,Eversource Orleans 975,,SUN BAT,9.998,9.998,9.998,6/8/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,SEMA,N,,,,,,
1283,Mashpee 946 - EMA ASO,,Barnstable,MA,Eversource Mashpee 946,,SUN BAT,1.49,1.49,1.49,6/8/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,SEMA,N,,,,,,
1282,Marshfield 739 - EMA ASO,,Plymouth,MA,Eversource Marshfield 739,,SUN BAT,4.6,4.6,4.6,6/8/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,SEMA,N,,,,,,
1281,Group @ Industrial Park 636 - EMA ASO,,Bristol,MA,Eversource Industrial Park 636,,SUN BAT,16.514,16.514,16.514,6/8/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,SEMA,N,,,,,,
1280,Hyannis 961 - EMA ASO,,Barnstable,MA,Eversource Hyannis 961,,SUN BAT,4.993,4.993,4.993,6/8/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,SEMA,N,,,,,,
1279,Group @ Hatchville 936 - EMA ASO,,Barnstable,MA,Eversource Hatchville 936,,SUN BAT,18.486,18.486,18.486,6/8/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,SEMA,N,,,,,,
1278,Harwich 968 - EMA ASO,,Barnstable,MA,Eversource Harwich 968,,SUN BAT,3.998,3.998,3.998,6/8/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,SEMA,N,,,,,,
1277,Fisher Road 657 - EMA ASO,,Bristol,MA,Eversource Fisher Road 657,,SUN BAT,3.0,3.0,3.0,6/8/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,SEMA,N,,,,,,
1276,Falmouth 933 - EMA ASO,,Barnstable,MA,Eversource Falmouth 933,,SUN BAT,3.5,3.5,3.5,6/8/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,SEMA,N,,,,,,
1275,Group @ Duxbury 738 - EMA ASO,,Plymouth,MA,Eversource Duxbury 738,,SUN BAT,6.782,6.782,6.782,6/8/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,SEMA,N,,,,,,
1274,Crystal Spring 646 - EMA ASO,,Plymouth,MA,Eversource Crystal Spring 646,,SUN BAT,1.7,1.7,1.7,6/8/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,SEMA,N,,,,,,
1273,Canton 470 - EMA ASO,,Norfolk,MA,Eversource Canton 470,,SUN BAT,4.999,4.999,4.999,6/8/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,SEMA,N,,,,,,
1272,West Springfield 45 MW BESS,,Hampden,MA,"West Springfield Station, 115kV Bus (existing 8C-3X 140 MVA transformer; position WS#2).",ISO-NE,BAT,45.0,45.0,45.0,6/8/2022,Active,4/6/2029,,,,10/17/2025,OT,5/4/2029,4/6/2029,NR,Y,PD,WMA,Y,,Document Posted,,,Executed,
1271,Non-Controllable ETU - Pittsfield to Coopers Mills flow only,,Somerset/Lincoln,ME,New Pittsfield substation (per QP1230) Pittsfield Somerset ME 04967 Coopers Mills substation Windsor Kennebec ME 04363,,,,,,6/7/2022,Withdrawn,10/1/2027,10/11/2025,,,10/17/2025,,12/1/2027,10/1/2027,,N,PD,ME,N,,,,,,
1270,Nutmeg Solar CNR Only,,Hartford,CT,Scitico 115 kV,,SUN,0.0,19.9,19.9,5/31/2022,Completed,11/15/2020,,,,7/24/2023,PV,12/7/2020,11/15/2020,CNR,N,,CT,N,,,,,Executed,In Service
1269,Sanford Airport Solar CNR Only,,York,ME,Cyro Drive substation 115 kV,,SUN,0.0,50.0,50.0,5/27/2022,Completed,8/2/2023,,,,8/10/2023,PV,8/2/2023,8/2/2023,CNR,N,,ME,N,,,,,Executed,In Service
1268,Coolidge Solar CNR Only,,Windsor,VT,115 kV Coolidge Substation,,SUN,0.0,19.9,19.9,5/24/2022,Completed,12/12/2018,,,,12/7/2022,PV,12/20/2018,12/12/2018,CNR,N,,VT,N,,,,,Executed,
1267,Battery Storage,,New London,CT,"Groton Utilities Buddington Substation, 69kV bus (future 115kV) Alternate POI: Groton Utilities Buddington Substation, 34.5kV bus",,BAT,51.73,51.73,51.73,5/20/2022,Withdrawn,7/25/2025,6/24/2022,,,6/27/2022,OT,8/8/2025,7/25/2025,CNR,N,PD,CT,N,,,,,,
1266,Battery Storage,,Hartford,CT,"115kV Manchester Substation (Bus# 120074) Geographic coordinates: 41.76948781166102, -72.56130136574556",,BAT,100.0,100.0,100.0,5/23/2022,Withdrawn,7/3/2025,8/28/2024,,,9/4/2024,OT,8/4/2025,7/3/2025,CNR,N,PD,CT,N,,Document Posted,,,Not Started,
1265,Revolution Offshore Wind CNR only,,,RI,"NG 115 kV Davisville Substation, Washington County",,WND,0.0,750.75,750.75,5/23/2022,Active,3/13/2026,,,,6/9/2025,WT,11/5/2026,3/13/2026,CNR,N,,RI,N,,,,,Executed,
1264,Bear Swamp Pump Load increase,,Berkshire,MA,The existing POI of the Bear Swamp generating station.,ISO-NE,WAT,0.0,333.0,333.0,5/19/2022,Completed,1/4/2023,,,,1/12/2023,PS,1/6/2023,1/4/2023,NR,N,PD,WMA,Y,,Document Posted,,,Executed,
1263,Battery Storage,,Hampshire,MA,"POI Coordinates: 42.42649, -72.53956, Feeder: 18G6, Express feeder, Owner of POI: WMECO (Eversource), Distribution Voltage Level: 13.8 kV, Substation Voltage Level: 115 kV - 13.8 kV",,BAT,18.87,,,7/1/2022,Withdrawn,10/20/2023,7/13/2023,,,7/13/2023,OT,10/27/2023,10/20/2023,CNR,N,PD,WMA,N,In Progress,,,,,Under Study
1262,Battery Storage,,Middlesex,CT,"Haddam 115kV BUS [HADDAM(120632)]; 41°27'38.74""N, 72°28'38.23""W",,BAT,80.875,80.875,80.875,5/17/2022,Withdrawn,6/18/2026,8/29/2024,,,8/29/2024,OT,7/6/2026,6/18/2026,CNR,N,PD,CT,Y,Document Posted,Document Posted,,,Not Started,
1261,Battery Storage Addition (to QP1086),,Knox,ME,CMP 115kV line Section 80,ISO-NE,SUN BAT,0.0,160.0,160.0,5/17/2022,Active,2/29/2028,,,,10/24/2025,OT,3/31/2028,2/29/2028,NR,Y,PD,ME,Y,Document Posted,Document Posted,,,Executed,
1260,Solar plus Battery,,Hampden,MA,Eversource 13.8 kV Line 19S1,,SUN BAT,2.772,2.6888,2.6888,5/6/2022,Withdrawn,6/1/2023,8/31/2022,,,8/31/2022,OT,6/1/2023,6/1/2023,CNR,N,,WMA,N,,,,,,
1259,Battery Storage,,Berkshire,MA,Eversource 115 kV Line 1231 (Berkshire - Plainfield),ISO-NE,BAT,20.0,20.0,20.0,6/15/2022,Withdrawn,3/28/2027,8/1/2025,,,8/1/2025,OT,6/28/2027,3/28/2027,NR,N,,WMA,Y,,Document Posted,,,Not Started,
1258,Battery Storage CNR Only,,Norfolk,MA,National Grid's South Wrentham 115kV Substation,,BAT,0.0,170.0,170.0,5/3/2022,Withdrawn,6/26/2027,10/11/2025,,,10/17/2025,OT,7/26/2027,6/26/2027,CNR,N,,SEMA,N,,,,,Executed,
1257,Solar,,Aroostook,ME,Pittsfield Station. Pittsfield 345 kV substation is located between the existing Orrington - Albion Road line (3023) near town of Pittsfield.,,SUN,319.2,319.2,319.2,5/3/2022,Withdrawn,10/8/2026,10/11/2025,,,10/17/2025,PV,12/9/2026,10/8/2026,CNR,N,PD,BHE,N,,,,,,
1256,Wind,,Aroostook,ME,Pittsfield Station. Pittsfield 345 kV substation is located between the existing Orrington - Albion Road line (3023) near town of Pittsfield.,,WND,905.0,905.0,905.0,5/3/2022,Withdrawn,10/8/2026,10/11/2025,,,10/17/2025,WT,12/9/2026,10/8/2026,CNR,N,PD,BHE,N,,,,,,
1255,Detroit/Guilford/Belfast DG Area Study,,Piscataquis/Penobscot/Somerset/Waldo/Hancock,ME,CMP Detroit 115 kV Substation,CMP,SUN BAT,57.72,57.72,57.72,5/2/2022,Withdrawn,12/31/2027,6/13/2025,,,6/16/2025,OT,12/31/2027,12/31/2027,,Y,PD,ME,Y,,,,,,
1254,Kimball DG Area Study,,York/Oxford/Cumberland,ME,CMP Kimball Road/Lovell 115 kV Substation,CMP,SUN BAT,7.894,7.894,7.894,5/2/2022,Withdrawn,6/30/2028,6/13/2025,,,6/16/2025,OT,6/30/2028,6/30/2028,,Y,PD,ME,Y,,,,,,
1253,Battery Storage CNR Only (see QP887),,Norfolk,MA,"Wareham Substation 115kV, Eversource Line 113",,BAT,0.0,150.0,150.0,4/27/2022,Withdrawn,4/30/2026,11/14/2023,,,11/14/2023,OT,5/31/2026,4/30/2026,CNR,N,,SEMA,N,,,,,,
1252,Battery Storage,,Essex,MA,Ward Hill 345 kV Substation,,BAT,310.0,314.7,314.7,4/21/2022,Withdrawn,7/1/2032,12/22/2025,,,4/8/2026,OT,8/1/2032,7/1/2032,CNR,Y,PD,BOST,Y,Document Posted,Document Posted,Not Required,Not Required,In Progress,Under Study
1251,Battery Storage,,Hartford,CT,"To interconnect at the POI of Gravel Pit Solar QP 1030, via a Shared Facility, QP 1030 is described as a line cut and three-breaker ring bus of the 115 kV Connecticut Light & Power Company line between Barbour Hill and Windsor Locks.",,BAT,60.0,60.0,60.0,4/11/2022,Withdrawn,10/15/2024,8/26/2022,,,8/26/2022,OT,12/31/2024,10/15/2024,CNR,N,PD,CT,N,In Progress,,,,,Under Study
1250,Battery Storage,,York,ME,CMP Goosefare 115kV Substation 43 31 22 N 70 26 59 W,,BAT,50.7,50.7,50.7,4/14/2022,Withdrawn,9/1/2024,5/18/2023,,,5/19/2023,OT,11/1/2024,9/1/2024,CNR,N,,ME,N,Not Started,,,,,Under Study
1249,Battery Storage Addition,,New London,CT,Tunnel 23 kV Substation,,BAT,0.0,16.02,16.02,4/19/2022,Withdrawn,3/12/2027,3/28/2023,,,3/28/2023,OT,5/14/2027,3/12/2027,CNR,N,,CT,N,Document Posted,Not Started,,,,Under Study
1248,Battery Storage,,Bristol,MA,NGRID 115kV Robinson Ave substation,,BAT,154.656,154.656,154.656,4/6/2022,Withdrawn,3/1/2026,10/11/2025,,,10/17/2025,OT,5/31/2026,3/1/2026,CNR,N,PD,RI,N,Document Posted,,,,,
1247,Solar,,Hartford,CT,"To interconnect at the POI of Gravel Pit Solar QP 1030, via a Shared Facility, QP 1030 is described as a line cut and three-breaker ring bus of the 115 kV Connecticut Light & Power Company line between Barbour Hill and Windsor Locks.",ISO-NE,SUN,25.0,25.0,25.0,4/5/2022,Active,10/1/2027,,,,7/13/2026,PV,11/15/2027,10/1/2027,NR,Y,PD,CT,Y,,Document Posted,,,In Progress,
1246,Solar,,Grafton,NH,230 kV Comerford to North Litchfield A201Line; alternative POI is B-202.,,SUN,150.0,150.0,150.0,3/31/2022,Withdrawn,10/1/2025,7/25/2023,,,7/25/2023,PV,11/1/2025,10/1/2025,NR,N,PD,NH,N,In Progress,,,,,Under Study
1245,Solar,,Hartford,CT,345kV Line 3419 Tap between Meekville Junction/Barbour Hill (PSSE Bus Number: 119103) To LudlowPSSE Bus Number: 116045),,SUN,150.0,150.0,150.0,3/31/2022,Active,9/24/2028,,,,12/29/2025,PV,10/31/2028,9/24/2028,NR,Y,PD,CT,Y,Document Posted,Document Posted,,,Executed,
1244,Solar,,Franklin,ME,115 kV New Sturtevant Substation (PSSE Bus Number: 100116),,SUN,75.0,75.0,75.0,3/31/2022,Withdrawn,10/1/2025,11/14/2022,,,1/10/2023,PV,11/1/2025,10/1/2025,NR,N,PD,ME,N,In Progress,,,,,Under Study
1243,Solar,,Aroostook,ME,345kV line between Orrington(PSSE Bus Number: 100002) -Albion Rd (PSSE Bus Number: 100092) near the town of Pittsfield,,SUN,300.0,300.0,300.0,3/31/2022,Withdrawn,10/1/2026,10/11/2025,,,10/17/2025,PV,11/1/2026,10/1/2026,NR,N,PD,ME,N,,,,,,
1242,Lewiston CMP Cluster 5,,Oxford/Androscoggin,ME,CMP Lewiston,CMP,SUN BAT,52.464,52.464,52.464,3/28/2022,Withdrawn,6/30/2028,6/13/2025,,,6/16/2025,OT,6/30/2028,6/30/2028,,Y,PD,ME,Y,,,,,,
1241,Sanford/Quaker Hill CMP Cluster 4,,York,ME,CMP Sandford/Quaker Hill,CMP,SUN BAT,21.184,21.184,21.184,3/28/2022,Withdrawn,6/30/2026,6/13/2025,,,6/16/2025,OT,6/30/2028,6/30/2026,,Y,PD,ME,Y,,,,,,
1240,Battery Storage,,Kent,RI,National Grid Kent County Substation - 115kV open line position between 4T3T and 3T10 breakers.,,BAT,62.84,62.84,62.84,3/25/2022,Withdrawn,12/15/2025,10/23/2024,,,10/27/2024,OT,12/31/2025,12/15/2025,CNR,N,PD,RI,N,Document Posted,Not Started,,,,Under Study
1239,Solar plus Battery,,Oxford,ME,CMP 115kV Woodstock S/S,,SUN BAT,129.0,183.6,183.6,3/25/2022,Withdrawn,12/3/2029,10/2/2025,,,10/2/2025,OT,12/31/2029,12/3/2029,CNR,Y,PD,ME,Y,Document Posted,Document Posted,,,In Progress,
1238,Battery Storage,,Norfolk,MA,West Medway 345kV station,,BAT,300.0,301.26,301.26,3/22/2022,Active,11/30/2027,,,,8/21/2026,OT,4/28/2028,11/30/2027,CNR,N,PD,SEMA,N,Document Posted,,,,In Progress,
1237,Battery Storage CNR only,,Washinton,RI,"Primary - NEP L190-2, Alt NEP G185S",,BAT,0.0,205.0,205.0,3/21/2022,Withdrawn,9/28/2029,10/10/2025,,,10/10/2025,OT,12/7/2029,9/28/2029,CNR,N,,RI,N,,,,,,
1236,1200 MW non-controllable ETU - N to S flow only,,Aroostook/Somerset,ME,Transmission Line connects between the new Aroostook station and Pittsfield Station. Pittsfield 345 kV substation is located between the existing Orrington - Albion Road line in Somerset County at lat/long 44.795/-69.386. The Aroostook station will be located in Aroostook county at lat/long 45.7634/-68.0278.,,,1200.0,,,3/21/2022,Withdrawn,6/1/2028,8/13/2025,,,8/13/2025,,6/1/2028,6/1/2028,,N,PD,ME,N,,,,,,
1235,Battery Storage,,Bristol,MA,Eversource's Cross Road 13.2kV Circuit 532,,BAT,20.0,20.0,20.0,3/14/2022,Withdrawn,10/28/2024,8/11/2022,,,8/12/2022,OT,12/31/2024,10/28/2024,CNR,N,PD,SEMA,N,,,,,,
1234,Battery Storage,,Bristol,MA,Eversource's Cross Road 13.2kV Circuit 533,,BAT,20.0,20.0,20.0,3/14/2022,Withdrawn,10/28/2024,8/11/2022,,,8/12/2022,OT,12/31/2024,10/28/2024,CNR,N,PD,SEMA,N,,,,,,
1233,Battery Storage,,Bristol,MA,Eversource's Cross Road 13.2kV Circuit 541,,BAT,20.0,20.0,20.0,3/14/2022,Withdrawn,10/28/2024,8/11/2022,,,8/12/2022,OT,12/31/2024,10/28/2024,CNR,N,PD,SEMA,N,,,,,,
1232,Battery Storage,,Providence,RI,NEC 115/34.5kV Iron Mine Hill Substation #1203 spare buss position #2,,BAT,27.44,27.44,27.44,3/4/2022,Withdrawn,12/15/2025,10/23/2024,,,10/27/2024,OT,12/31/2025,12/15/2025,CNR,N,PD,RI,N,,Not Started,,,,Under Study
1231,Battery Storage CNR Only,,Windham,CT,Eversource Killingly 345kV Substation,,BAT,0.0,204.64,204.64,3/4/2022,Withdrawn,2/15/2025,4/22/2022,,,4/22/2022,OT,5/1/2025,2/15/2025,CNR,N,,CT,N,,,,,,
1230,1200 MW non-controllable ETU - N to S flow only,,Somerset/Aroostook,ME,"The Point of Interconnection will be a new station about 30 miles from Orrington that taps the existing segment 3023 between Orrington and Albion Rd. Hammond, ME to Pittsfield ME (see map)",,,1200.0,,,3/4/2022,Withdrawn,10/1/2027,10/11/2025,,,10/17/2025,,12/1/2027,10/1/2027,,N,PD,ME,N,,,,,,
1229,Solar plus Battery,,Hampshire,MA,Eversource 13.8kV Circuit 18G4,,SUN BAT,3.0,3.0,3.0,2/22/2022,Withdrawn,9/30/2022,9/14/2022,,,9/14/2022,OT,12/31/2022,9/30/2022,CNR,N,,WMA,N,,In Progress,,,,Under Study
1228,1200 MW non-controllable ETU - N to S flow only,,Hancock/Aroostook,ME,New substation on Line 388,,,1200.0,,,2/16/2022,Withdrawn,10/8/2026,9/4/2024,,,9/4/2024,,12/9/2026,10/8/2026,,N,PD,ME,N,,,,,,
1227,1200 MW non-controllable ETU - N to S flow only,,Somerset/Aroostook,ME,"New substation on Line 3023 near the Detroit Substation near Pittsfield, Maine.",,,1200.0,,,2/16/2022,Withdrawn,10/8/2026,9/4/2024,,,9/4/2024,,12/9/2026,10/8/2026,,N,PD,ME,N,,,,,,
1226,Grissom Solar,,Sullivan,NH,46 kV subtransmission line between GMP Maple Avenue B-42 and the 4402 breaker at the GMP/NGRID demarc considered at Bellows Falls,ISO-NE,SUN,4.99,4.99,4.99,3/4/2022,Active,8/21/2026,,,,3/20/2025,PV,9/2/2026,8/21/2026,NR,Y,,NH,Y,,Document Posted,,,Executed,
1225,Offshore Wind,,,MA,Bourne 345 kV Switching Station,,WND,1200.0,1200.0,1200.0,2/3/2022,Withdrawn,9/30/2028,9/30/2025,,,9/30/2025,WT,1/31/2029,9/30/2028,CNR,N,PD,SEMA,N,Document Posted,,,,,
1224,Solar plus Battery,,Worcester,MA,"National Grid MA 13.8 kV, Whitins Pond 320W5",,SUN BAT,1.0,1.0,1.0,1/25/2022,Withdrawn,4/29/2022,9/14/2022,,,9/14/2022,OT,4/29/2022,4/29/2022,CNR,N,,CMA,N,,,,,In Progress,
1223,Battery Storage,,Worcester,MA,"ZP Battery DevCo, LLC, 13.2kV, National Grid Feeder #413L3",,BAT,9.99,9.99,9.992,1/18/2022,Withdrawn,3/31/2022,3/15/2022,,,3/15/2022,OT,4/29/2022,3/31/2022,CNR,N,,CMA,N,,,,,,
1222,Group @ Berkshire 18C,,Hampden,MA,Eversource Berkshire 18C,,SUN BAT,7.65,7.65,7.65,1/14/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,WMA,N,,,,,,
1221,Cumberland 22B - WMA ASO,,Hampden,MA,Eversource Cumberland 22B,,SUN BAT,4.99,4.99,4.99,1/14/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,WMA,N,,,,,,
1220,Group @ Blandford 19J - WMA ASO,,Berkshire,MA,Eversource Blandford 19J,,SUN BAT,6.99,6.99,6.99,1/14/2022,Withdrawn,9/30/2023,6/13/2025,,,6/16/2025,OT,11/30/2023,9/30/2023,,N,PD,WMA,N,,,,,,
